公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300467,迅游科技,四川迅游网络科技股份有限公司,"Sichuan XunYou Network Technology Co.,Ltd",四川省成都高新区世纪城南路599号7栋6、7层,300467,迅游科技,2015-05-27,"166,560,760","99,648,379",,,,0,0,西南,四川,成都市,I 信息技术,www.xunyou.com
300468,四方精创,深圳四方精创资讯股份有限公司,"Shenzhen Forms Syntron Informaiton Co., Ltd",广东省深圳市南山区科技中二路深圳软件园12#楼402,300468,四方精创,2015-05-27,"105,372,150","66,858,370",,,,0,0,华南,广东,深圳市,I 信息技术,www.formssi.com
300469,信息发展,上海中信信息发展股份有限公司,"ZHONGXIN INFORMATION DEVELOPMENT INC.,LTD.SHANGHAI",上海市静安区昌平路710号302室,300469,信息发展,2015-06-11,"68,300,000","28,604,510",,,,0,0,华东,上海,上海市,I 信息技术,www.cesgroup.com.cn
300470,日机密封,四川日机密封件股份有限公司,"Sichuan Sunny Seal Co.,LTD.",四川省成都市武侯区武科西四路八号,300470,日机密封,2015-06-12,"106,680,000","64,499,500",,,,0,0,西南,四川,成都市,C 制造业,www.sns-china.com
300471,厚普股份,成都华气厚普机电设备股份有限公司,"Chengdu HuaqiHoupu Holding Co.,Ltd.",四川省成都市高新区世纪城南路599号6栋11层3号,300471,厚普股份,2015-06-11,"370,614,000","222,693,625",,,,0,0,西南,四川,成都市,C 制造业,www.hqhop.com
300472,新元科技,北京万向新元科技股份有限公司,"Beijing New Universal Science and Technology Co.,Ltd.",北京市海淀区阜成路58号新洲商务大厦409房间,300472,新元科技,2015-06-11,"100,005,000","33,255,000",,,,0,0,华北,北京,北京市,C 制造业,www.newu.com.cn
300473,德尔股份,阜新德尔汽车部件股份有限公司,"Fuxin Dare Automotive Parts Co., Ltd.",辽宁省阜新市经济开发区E路55号,300473,德尔股份,2015-06-12,"104,930,000","46,326,487",,,,0,0,东北,辽宁,阜新市,C 制造业,www.dare-auto.com
300474,景嘉微,长沙景嘉微电子股份有限公司,"Changsha Jingjia Microelectronics Co.,Ltd.",湖南省长沙高新开发区麓谷麓景路2号,300474,景嘉微,2016-03-31,"270,396,000","67,000,000",,,,0,0,华中,湖南,长沙市,C 制造业,www.jingjiamicro.com
300475,聚隆科技,安徽聚隆传动科技股份有限公司,"Anhui Julong Transmission Technology Co., Ltd.",安徽省宣城宁国经济技术开发区创业北路16号,300475,聚隆科技,2015-06-10,"200,000,000","72,500,000",,,,0,0,华东,安徽,宣城市,C 制造业,www.ahjlcd.com
300476,胜宏科技,胜宏科技（惠州）股份有限公司,"Victory Giant Technology (Huizhou) Co., Ltd.",广东省惠州市惠阳区淡水镇新桥村行诚科技园,300476,胜宏科技,2015-06-11,"427,615,542","186,473,000",,,,0,0,华南,广东,惠州市,C 制造业,www.shpcb.com
300477,合纵科技,北京合纵科技股份有限公司,"Beijing Hezong Science&Technology Co., Ltd.",北京市海淀区上地三街9号嘉华大厦D座1211、1212,300477,合纵科技,2015-06-10,"323,441,468","120,987,825",,,,0,0,华北,北京,北京市,C 制造业,www.chinahezong.com
300478,杭州高新,杭州高新橡塑材料股份有限公司,"Hangzhou Gaoxin Rubber & Plastic Materials Co., Ltd",浙江省杭州市余杭区径山镇龙皇路10号,300478,杭州高新,2015-06-10,"66,670,000","24,170,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.gxsl.com
300479,神思电子,神思电子技术股份有限公司,"Synthesis Electronic Technology Co.,Ltd.",山东省济南市高新区舜华西路699号,300479,神思电子,2015-06-12,"160,000,000","88,000,000",,,,0,0,华东,山东,济南市,C 制造业,www.sdses.com
300480,光力科技,光力科技股份有限公司,"GL TECH CO.,LTD",河南省郑州高新开发区长椿路10号,300480,光力科技,2015-07-02,"192,273,071","64,350,954",,,,0,0,华中,河南,郑州市,C 制造业,www.gltech.cn
300481,濮阳惠成,濮阳惠成电子材料股份有限公司,"Puyang Huicheng Electronic Material Co., Ltd.",河南省濮阳市胜利路西段,300481,濮阳惠成,2015-06-30,"161,376,000","72,940,000",,,,0,0,华中,河南,濮阳市,C 制造业,www.huichengchem.com
300482,万孚生物,广州万孚生物技术股份有限公司,"GUANGZHOU WONDFO BIOTECH CO.,LTD",广东省广州市萝岗区科学城荔枝山路8号,300482,万孚生物,2015-06-30,"176,000,000","106,106,000",,,,0,0,华南,广东,广州市,C 制造业,www.wondfo.com.cn
300483,沃施股份,上海沃施园艺股份有限公司,"Shanghai Worth Garden Co.,Ltd.",上海闵行区元江路5000号,300483,沃施股份,2015-06-30,"61,500,000","32,363,000",,,,0,0,华东,上海,上海市,C 制造业,www.worthgarden.com
300484,蓝海华腾,深圳市蓝海华腾技术股份有限公司,"Shenzhen V&T Technologies Co., Ltd.",广东省深圳市南山区西丽阳光社区新锋大楼B栋第6层,300484,蓝海华腾,2016-03-22,"208,000,000","93,886,000",,,,0,0,华南,广东,深圳市,C 制造业,www.v-t.net.cn
300485,赛升药业,北京赛升药业股份有限公司,"Beijing Science Sun Pharmaceutical Co.,LTD.",北京市北京经济技术开发区兴盛街8号,300485,赛升药业,2015-06-26,"240,000,000","84,480,000",,,,0,0,华北,北京,北京市,C 制造业,www.ssyy.com.cn
300486,东杰智能,山西东杰智能物流装备股份有限公司,"Shanxi Oriental Material Handling Co., Ltd.",山西省太原市新兰路51号,300486,东杰智能,2015-06-30,"140,282,881","84,258,588",,,,0,0,华北,山西,太原市,C 制造业,www.omh.com.cn
300487,蓝晓科技,西安蓝晓科技新材料股份有限公司,"SUNRESIN NEW MATERIALS CO.,LTD, XI""AN",陕西省西安市高新开发区锦业路135号,300487,蓝晓科技,2015-07-02,"202,393,750","84,644,188",,,,0,0,西北,陕西,西安市,C 制造业,www.sunresin.com
300488,恒锋工具,恒锋工具股份有限公司,"Est Tools Co., Ltd.",浙江省嘉兴市海盐县武原镇新桥北路239号,300488,恒锋工具,2015-07-01,"105,186,774","25,008,000",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.esttools.com
300489,中飞股份,哈尔滨中飞新技术股份有限公司,"Harbin Zhongfei New Technology CD.,LTD",黑龙江省哈尔滨市哈南工业新城核心区哈南第八大道5号,300489,中飞股份,2015-07-01,"90,750,000","48,352,500",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.zfgf.cc
300490,华自科技,华自科技股份有限公司,"HNAC Technology Co.,Ltd.",湖南省长沙高新开发区麓谷麓松路609号,300490,华自科技,2015-12-31,"228,586,627","90,973,371",,,,0,0,华中,湖南,长沙市,C 制造业,www.cshnac.com
300491,通合科技,石家庄通合电子科技股份有限公司,"Shijiazhuang Tonhe Electronics Technologies Co., Ltd.",河北省石家庄高新区漓江道350号,300491,通合科技,2015-12-31,"145,773,000","50,930,357",,,,0,0,华北,河北,石家庄市,C 制造业,www.sjzthdz.com
300492,山鼎设计,山鼎设计股份有限公司,"Cendes CO.,LTD",四川省成都市锦江区天仙桥北路3号附1号,300492,山鼎设计,2015-12-23,"83,200,000","24,700,000",,,,0,0,西南,四川,成都市,M 科研服务,www.cendes-arch.com
300493,润欣科技,上海润欣科技股份有限公司,"Shanghai Fortune Techgroup Co.,Ltd.",上海市徐汇区田林路200号A号楼301室,300493,润欣科技,2015-12-10,"300,000,000","154,515,000",,,,0,0,华东,上海,上海市,I 信息技术,www.fortune-co.com
300494,盛天网络,湖北盛天网络技术股份有限公司,"Hubei Century Network Technology Co., Ltd.",湖北省武汉市东湖新技术开发区光谷大道77号金融港B7栋9-11楼,300494,盛天网络,2015-12-31,"240,000,000","85,537,500",,,,0,0,华中,湖北,武汉市,I 信息技术,www.stnts.com
300495,美尚生态,美尚生态景观股份有限公司,"Misho Ecology & Landscape Co., Ltd.",江苏省无锡市无锡（太湖）国际科技园大学科技园清源路兴业楼A栋518号,300495,美尚生态,2015-12-22,"600,857,480","235,513,236",,,,0,0,华东,江苏,无锡市,N 公共环保,www.misho.com.cn
300496,中科创达,中科创达软件股份有限公司,"Thunder Software Technology Co., Ltd.",北京市海淀区龙翔路甲1号泰翔商务楼4层401-409,300496,中科创达,2015-12-10,"405,024,228","217,817,105",,,,0,0,华北,北京,北京市,I 信息技术,www.thundersoft.com
300497,富祥股份,江西富祥药业股份有限公司,"Jiangxi Fushine Pharmaceutical Co.,Ltd.",江西省景德镇市昌江区鱼丽工业区2号（鱼山与丽阳交界处）,300497,富祥股份,2015-12-22,"112,310,250","58,976,400",,,,0,0,华东,江西,景德镇市,C 制造业,www.fushine.cn
300498,温氏股份,广东温氏食品集团股份有限公司,"GUANGDONG WENS FOODSTUFF GROUP CO.,LTD.",广东省云浮市新兴县新城镇东堤北路9号,300498,温氏股份,2015-11-02,"5,220,356,227","3,545,377,580",,,,0,0,华南,广东,云浮市,A 农林牧渔,www.wens.com.cn
300499,高澜股份,广州高澜节能技术股份有限公司,"Guangzhou Goaland Energy Conservation Tech Co., Ltd.",广东省广州市高新技术产业开发区科学城南云五路3号,300499,高澜股份,2016-02-02,"120,006,000","67,633,477",,,,0,0,华南,广东,广州市,C 制造业,www.goaland.com.cn
300500,启迪设计,启迪设计集团股份有限公司,"Tus-Design Group Co.,Ltd",江苏省苏州工业园区星海街9号,300500,启迪设计,2016-02-04,"122,960,000","34,392,000",,,,0,0,华东,江苏,苏州市,M 科研服务,www.siad-c.com
300501,海顺新材,上海海顺新型药用包装材料股份有限公司,"Shanghai Haishun New Pharmaceutical Packaging Co.,Ltd.",上海市松江区洞泾镇蔡家浜路18号,300501,海顺新材,2016-02-04,"67,258,800","24,040,800",,,,0,0,华东,上海,上海市,C 制造业,www.haishungroup.com
300502,新易盛,成都新易盛通信技术股份有限公司,"Eoptolink Technology Inc., Ltd",四川省成都高新区高朋大道21号1幢四楼,300502,新易盛,2016-03-03,"237,742,500","124,718,265",,,,0,0,西南,四川,成都市,C 制造业,www.eoptolink.com
300503,昊志机电,广州市昊志机电股份有限公司,"Guangzhou Haozhi Industrial Co.,Ltd.",广东省广州经济技术开发区永和经济区江东街6号,300503,昊志机电,2016-03-09,"253,621,000","103,507,392",,,,0,0,华南,广东,广州市,C 制造业,www.haozhihs.com
300505,川金诺,昆明川金诺化工股份有限公司,"Kunming Chuan Jin Nuo Chemical Co., Ltd.",云南省昆明市东川区铜都镇四方地工业园区,300505,川金诺,2016-03-15,"93,360,000","37,927,857",,,,0,0,西南,云南,昆明市,C 制造业,www.kmcjn.com
300506,名家汇,深圳市名家汇科技股份有限公司,"Shenzhen Minkave Technology Co., Ltd.",广东省深圳市南山区南山街道东滨路4351号荔源商务大厦A座13、14、15楼,300506,名家汇,2016-03-24,"300,000,000","131,981,250",,,,0,0,华南,广东,深圳市,E 建筑业,www.minkave.com
300507,苏奥传感,江苏奥力威传感高科股份有限公司,"JIANGSU OLIVE SENSORS HIGH-TECH CO.,LTD",江苏省扬州高新技术产业开发区祥园路158号,300507,苏奥传感,2016-04-29,"120,006,000","57,407,325",,,,0,0,华东,江苏,扬州市,C 制造业,www.yos.net.cn
300508,维宏股份,上海维宏电子科技股份有限公司,"SHANGHAI WEIHONG ELECTRONIC TECHNOLOGY CO., LTD.",上海市闵行区联航路1588号1幢业务楼B509室,300508,维宏股份,2016-04-19,"56,820,000","14,790,314",,,,0,0,华东,上海,上海市,I 信息技术,www.weihong.com.cn
300509,新美星,江苏新美星包装机械股份有限公司,"Jiangsu Newamstar Packaging Machinery Co., Ltd.",江苏省张家港经济开发区南区（新泾东路）,300509,新美星,2016-04-25,"80,000,000","26,299,700",,,,0,0,华东,江苏,苏州市,C 制造业,www.newamstar.com
300510,金冠电气,吉林省金冠电气股份有限公司,"JILIN JINGUAN ELECTRIC CO.,LTD.",吉林省长春市双阳经济开发区延寿路4号,300510,金冠电气,2016-05-06,"226,283,357","74,058,166",,,,0,0,东北,吉林,长春市,C 制造业,www.jljgdq.cn
300511,雪榕生物,上海雪榕生物科技股份有限公司,"Shanghai Xuerong Biotechnology Co.,Ltd.",上海市奉贤区现代农业园区高丰路999号,300511,雪榕生物,2016-05-04,"228,550,000","88,350,742",,,,0,0,华东,上海,上海市,A 农林牧渔,www.xuerong.com
300512,中亚股份,杭州中亚机械股份有限公司,"HANGZHOU ZHONGYA MACHINERY CO., LTD.",浙江省杭州市拱墅区方家埭路189号,300512,中亚股份,2016-05-26,"270,000,000","77,824,921",,,,0,0,华东,浙江,杭州市,C 制造业,www.zhongyagroup.com
300513,恒泰实达,北京恒泰实达科技股份有限公司,"Beijing E-techstar Co.,Ltd",北京市海淀区保福寺A区世纪科贸大厦C座1501号,300513,恒泰实达,2016-05-30,"121,856,000","61,494,240",,,,0,0,华北,北京,北京市,I 信息技术,www.techstar.com.cn
300514,友讯达,深圳友讯达科技股份有限公司,"Shenzhen Friendcom Technology Development Co., Ltd.",广东省深圳市南山区桃源街道光前工业区十七栋六楼,300514,友讯达,2017-04-26,"100,000,000","25,000,000",,,,0,0,华南,广东,深圳市,C 制造业,www.friendcom.cn
300515,三德科技,湖南三德科技股份有限公司,"Hunan Sundy Science and Technology Co., Ltd",湖南省长沙高新开发区桐梓坡西路558号,300515,三德科技,2016-06-08,"200,000,000","91,207,500",,,,0,0,华中,湖南,长沙市,C 制造业,www.sandegroup.com
300516,久之洋,湖北久之洋红外系统股份有限公司,"Hubei Jiuzhiyang Infrared System Co., Ltd",湖北省武汉市江夏区庙山开发区明泽街9号,300516,久之洋,2016-06-02,"120,000,000","47,100,000",,,,0,0,华中,湖北,武汉市,C 制造业,www.hbjir.com
300517,海波重科,海波重型工程科技股份有限公司,"HAIBO HEAVY ENGINEERING SCIENCE AND TECHNOLOGY CO.,LTD",湖北省武汉市江夏区郑店街黄金桥工业园6号,300517,海波重科,2016-07-19,"102,400,000","40,975,000",,,,0,0,华中,湖北,武汉市,E 建筑业,www.haiod.com
300518,盛讯达,深圳市盛讯达科技股份有限公司,"Shenzhen Shengxunda Technology Co.,Ltd.",广东省深圳市福田区深南大道7888号东海国际中心一期A栋11层01B,300518,盛讯达,2016-06-24,"93,340,000","46,749,675",,,,0,0,华南,广东,深圳市,I 信息技术,www.gamexun.com
300519,新光药业,浙江新光药业股份有限公司,"Zhejiang Xinguang Pharmaceutical Co., Ltd.",浙江省嵊州市剡湖街道环城西路25号,300519,新光药业,2016-06-24,"160,000,000","98,800,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.xgpharma.com
300520,科大国创,科大国创软件股份有限公司,"GuoChuang Software Co.,Ltd.",安徽省合肥市高新区文曲路355号,300520,科大国创,2016-07-08,"211,365,000","112,651,991",,,,0,0,华东,安徽,合肥市,I 信息技术,www.kdgcsoft.com
300521,爱司凯,广州市爱司凯科技股份有限公司,"Guangzhou Amsky Technology Co.,Ltd.",广东省广州市中新广州知识城九佛建设新街18号自编112房,300521,爱司凯,2016-07-05,"144,000,000","94,863,420",,,,0,0,华南,广东,广州市,C 制造业,www..amsky.cc
300522,世名科技,苏州世名科技股份有限公司,"Suzhou Sunmun Technology Co., Ltd.",江苏省昆山市周市镇黄浦江北路219号,300522,世名科技,2016-07-05,"120,006,000","52,077,150",,,,0,0,华东,江苏,苏州市,C 制造业,www.smcolor.com.cn
300523,辰安科技,北京辰安科技股份有限公司,"Beijing Global Safety Technology Co., Ltd.",北京市海淀区丰秀中路3号院1号楼-1至5层305,300523,辰安科技,2016-07-26,"144,000,000","101,555,485",,,,0,0,华北,北京,北京市,I 信息技术,www.gsafety.com
300525,博思软件,福建博思软件股份有限公司,Fujian Boss Software Corp.,福建省福州市闽侯县上街镇科技东路福州高新技术产业开发区“海西高新技术产业园”创业大厦A区7层,300525,博思软件,2016-07-26,"72,032,000","42,138,549",,,,0,0,华东,福建,福州市,I 信息技术,www.bosssoft.com.cn
300526,中潜股份,中潜股份有限公司,China Dive Company Limited,广东省惠州市惠阳区新圩镇长布村,300526,中潜股份,2016-08-02,"169,814,816","59,814,816",,,,0,0,华南,广东,惠州市,C 制造业,www.sumnet.com.cn
300527,华舟应急,湖北华舟重工应急装备股份有限公司,"CHINA HARZONE INDUSTRY CORP., LTD",湖北省武汉市江夏区庙山开发区阳光大道5号,300527,华舟应急,2016-08-05,"485,835,000","143,378,791",,,,0,0,华中,湖北,武汉市,C 制造业,www.harzone.com.cn
300528,幸福蓝海,幸福蓝海影视文化集团股份有限公司,Omnijoi Media Corporation,江苏省南京市中山路348号中信大厦17楼,300528,幸福蓝海,2016-08-08,"372,608,054","151,840,931",,,,0,0,华东,江苏,南京市,R 文化传播,www.omnijoi.com
300529,健帆生物,珠海健帆生物科技股份有限公司,"Jafron Biomedical Co.,Ltd.",广东省珠海市高新区科技六路98号,300529,健帆生物,2016-08-02,"416,604,000","105,737,250",,,,0,0,华南,广东,珠海市,C 制造业,www.jafron.com
300530,达志科技,广东达志环保科技股份有限公司,Guangdong DaZhi Environmental Protection Technology Incorporated Company,广东省广州经济技术开发区永和经济区田园东路1号、2号,300530,达志科技,2016-08-09,"70,000,000","21,074,200",,,,0,0,华南,广东,广州市,C 制造业,www.dazhitech.com
